ind_id,Citation.number,Citation,Year,Global.Change.Driver,Effect,Endpoint,Endpoint_Host_Parasite,Native.host.type,Ectothermic.host,Enemy.type,Ectoparasite,Vector,Vector.borne,Free.living.stages,Route,Macroparasite,Human.Parasite,Zoonotic,Venue,Habitat,Enemy_Random_Effect,Enemy_Random_EffectIS,Native.host,ContinentUse,humanendpoint,Predictor_Type,Error_Type,MeanControl,VarianceControl,SampleSizeControl,MeanTreatment,VarianceTreatment,SampleSizeTreatment,Coefficient,CoefficientVariance,Coef_Type,SD_Y,SDControl,SDTreatment,Sample_size,SMDH_yi,SMDH_vi,SMDH_viC,LRR_yi,LRR_vi,LRR_viC
1029,CN_267,"Mbora, D. N., Wieczkowski, J., & Munene, E. (2009). Links between habitat degradation, and social group size, ranging, fecundity, and parasite prevalence in the Tana River mangabey (Cercocebus galeritus). American Journal of Physical Anthropology: The Official Publication of the American Association of Physical Anthropologists, 140(3), 562-571.",2009,HLC,Deforestation,prevalence,Parasite,Mammal,No,NA,No,No,No,NA,NA,Yes,Yes,NA,Field,Terrestrial,intestinal_parasites,intestinal_parasites_,Cercocebus galeritus,Africa,No,Categorical,SD,0.79,0,1,0.915,0.049497475,2,NA,NA,,NA,0,0.049497475,3,NA,NA,NA,0.14689112,0.001463167,0.001463167
1030,CN_341,"Ritchie, L. S., HUNTER III, G. W., Yokogawa, M., Pan, C., McCONNOUGHEY, J., HISHINUMA, Y., ... & KNOX, C. (1954). Parasitological studies in the Far East X. An epidemiologic survey of Hokkaido, Japan. Japanese Journal of Medical Science and Biology, 7(5), 523-537.",1954,HLC,Urbanization,prevalence,Parasite,Mammal,No,Protist,No,No,No,NA,NA,Yes,Yes,NA,Field,Terrestrial,intestinal_protists,intestinal_protists_,Homo_sapiens,Asia,Yes,Categorical,SD,0.806,0.122,10,0.67,0.143,4,NA,NA,,NA,0.122,0.143,14,-0.957662549,0.472756685,0.472756685,-0.18480603,0.013679523,0.013679523
1060,CN_259,"Maria, C. Zahra, R., Parsa Sara (2014). ""Prevalence of cervical-vaginal infections in the pap-smear samples in Iran."" Global journal of health science 6(1): 201-206.
",2014,HLC,Urbanization,Prevalence,Parasite,Mammal,No,NA,No,No,No,NA,Direct,Yes,Yes,NA,Field,Terrestrial,Other cervical-vaginal infections ,Other cervical-vaginal infections _,Homo sapiens,Asia,Yes,Categorical,SE,0.4084507,0.01944531,639,0.59703337,0.01724486,809,NA,NA,,NA,0.491547283,0.490494265,1448,0.383863045,0.002854457,0.002854457,0.379601786,0.003100772,0.003100772
1092,CN_106,"Eisenlord, M. E., M. L. Groner, R. M. Yoshioka, J. Elliott, J. Maynard, S. Fradkin, M. Turner, et al. 2016. “Ochre Star Mortality during the 2014 Wasting Disease Epizootic: Role of Population Size Structure and Temperature.” Philos. Trans. R. Soc. Lond. B Biol. Sci. 371 (1689). https://doi.org/10.1098/rstb.2015.0212.",2016,CC,Mean Temperature,hazard of devloping disease,Host,Echinoderm,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,Marine,Sea star wasting disease,Sea star wasting disease_,Pisaster ochraceus,NA,No,Categorical,SE,6.95,0.55,16,9.73,0.58,16,NA,NA,,NA,2.2,2.32,32,1.198611811,0.149500976,0.149500976,0.336472237,0.009815903,0.009815903
1093,CN_106,"Eisenlord, M. E., M. L. Groner, R. M. Yoshioka, J. Elliott, J. Maynard, S. Fradkin, M. Turner, et al. 2016. “Ochre Star Mortality during the 2014 Wasting Disease Epizootic: Role of Population Size Structure and Temperature.” Philos. Trans. R. Soc. Lond. B Biol. Sci. 371 (1689). https://doi.org/10.1098/rstb.2015.0212.",2016,CC,Mean Temperature,hazard of death for adults with disease signs,Host,Echinoderm,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,Marine,Sea star wasting disease,Sea star wasting disease_,Pisaster ochraceus,NA,No,Categorical,SE,3.01,0.68,12,18.23,0.75,12,NA,NA,,NA,2.355589098,2.598076211,24,5.925545864,0.920380867,0.920380867,1.80112851,0.052729544,0.052729544
1100,CN_270,"Mircean, V. Titilincu, A. Vasile, C. (2010). ""Prevalence of endoparasites in household cat (Felis catus) populations from Transylvania (Romania) and association with risk factors."" Veterinary Parasitology 171(1-2): 163-166.
        
",2010,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Complex,Yes,NA,NA,Field,Terrestrial,T. gondii/H. hammondi,T. gondii/H. hammondi_,Felis catus,Europe,No,Categorical,SE,0.03125,0.01537892,128,0.00350877,0.00350261,285,NA,NA,,NA,0.173992618,0.059130862,413,-0.213099334,0.01493649,0.01493649,-2.186753827,1.238679329,1.238679329
1576,12,"Al-Shammari, S., et al. (2001). ""Intestinal parasitic diseases in Riyadh, Saudi Arabia: prevalence, sociodemographic and environmental associates."" Tropical Medicine & International Health 6(3): 184-189.",2001,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,NA,No,No,NA,NA,Complex,Yes,Yes,NA,Field,Terrestrial,All parasites1,All parasites1,Homo sapiens,Asia,Yes,Categorical,95CI,NA,NA,NA,NA,NA,6012,1.1415,0.064897959,OR,NA,NA,NA,6012,0.072955517,0.001280217,0.001280217,NA,NA,NA
1583,29,"Barra, M., et al. (2016). ""Inequality in the prevalence of intestinal parasitic infections among schoolchildren from urban and rural schools."" Revista Medica De Chile 144(7): 886-893.",2016,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,NA,No,No,NA,NA,NA,No,Yes,NA,Field,Terrestrial,Protozoa and intestinal helminths,Protozoa and intestinal helminths,Homo sapiens,South America,Yes,Categorical,95CI,NA,NA,NA,NA,NA,103,0.278,0.128061224,OR,NA,NA,NA,103,-0.700521047,0.004984904,0.004984904,NA,NA,NA
1584,38,"Belhassen-Garcia, M., et al. (2017). ""Screening for parasite infections in immigrant children from low-income countries."" Enfermedades Infecciosas Y Microbiologia Clinica 35(1): 27-32.",2017,HLC,Urbanization,Parasite abundance,Parasite,Mammal,No,NA,No,No,NA,NA,Complex,Yes,Yes,NA,Field,Terrestrial,All parasites1,All parasites1,Homo sapiens,Europe,Yes,Categorical,95CI,NA,NA,NA,NA,NA,373,1.27,0.125765306,OR,NA,NA,NA,373,0.131510349,0.004807765,0.004807765,NA,NA,NA
1685,287,"Gracia, M. J., et al. (2008). ""Fleas parasitizing domestic dogs in Spain."" Veterinary Parasitology 151(2-4): 312-319.",2008,HLC,Urbanization,Parasite abundance,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Flea1,Flea1,Canis lupus familiaris,Europe,No,Categorical,SE,NA,NA,NA,NA,NA,79,0.195,0.039,OR,NA,NA,NA,79,-0.89248069,0.000462329,0.000462329,NA,NA,NA
1700,336,"Ioannis, G., et al. (2008). ""Rarity of bacterial and viral meningitis in areas of Western Greece with fewer than 2,000 inhabitants."" Japanese Journal of Infectious Diseases 61(1): 54-57.",2008,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Bacterial meningitis,Bacterial meningitis,Homo sapiens,Europe,Yes,Categorical,SE,NA,NA,NA,NA,NA,555,14.85329154,0.220158724,OR,NA,NA,NA,555,1.485589012,0.014733072,0.014733072,NA,NA,NA
1701,336,"Ioannis, G., et al. (2008). ""Rarity of bacterial and viral meningitis in areas of Western Greece with fewer than 2,000 inhabitants."" Japanese Journal of Infectious Diseases 61(1): 54-57.",2008,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Virus,No,No,Yes,No,Direct,No,Yes,NA,Field,Terrestrial,Viral meningitis,Viral meningitis,Homo sapiens,Europe,Yes,Categorical,SE,NA,NA,NA,NA,NA,555,8.102531342,0.134237457,OR,NA,NA,NA,555,1.151912274,0.00547733,0.00547733,NA,NA,NA
1739,513,"Nichols, G; Lane, C; Asgari, N; Verlander, NQ; Charlett, A 2009. Rainfall and outbreaks of drinking water related disease and in England and Wales",2009,CC,Mean Precipitation,Parasite prevalence/incidence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Bacteria4,Bacteria4,Homo sapiens,Europe,Yes,Categorical,95CI,NA,NA,NA,NA,NA,67,0.33,0.140306122,OR,NA,NA,NA,67,-0.604157766,0.005983768,0.005983768,NA,NA,NA
1740,513,"Nichols, G; Lane, C; Asgari, N; Verlander, NQ; Charlett, A 2009. Rainfall and outbreaks of drinking water related disease and in England and Wales",2009,CC,Mean Precipitation,Parasite prevalence/incidence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Bacteria4,Bacteria4,Homo sapiens,Europe,Yes,Categorical,95CI,NA,NA,NA,NA,NA,67,2.88,7.094387755,OR,NA,NA,NA,67,0.576435254,15.29858814,9.346710168,NA,NA,NA
1751,542,"Paramasvaran, S., et al. (2009). ""Ectoparasite fauna of rodents and shrews from four habitats in Kuala Lumpur and the states of Selangor and Negeri Sembilan, Malaysia and its public health significance."" Tropical Biomedicine 26(3): 303-311.",2009,HLC,Urbanization,Vector prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Flea2,Flea2,Small mammals,Asia,No,Categorical,95CI,NA,NA,NA,NA,NA,125,32.4899,139.0627806,OR,NA,NA,NA,125,1.907411003,5878.186044,9.346710168,NA,NA,NA
1752,542,"Paramasvaran, S., et al. (2009). ""Ectoparasite fauna of rodents and shrews from four habitats in Kuala Lumpur and the states of Selangor and Negeri Sembilan, Malaysia and its public health significance."" Tropical Biomedicine 26(3): 303-311.",2009,HLC,Urbanization,Vector prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Flea2,Flea2,Small mammals,Asia,No,Categorical,95CI,NA,NA,NA,NA,NA,105,19.8725,85.77813776,OR,NA,NA,NA,105,1.636077809,2236.530042,9.346710168,NA,NA,NA
1753,542,"Paramasvaran, S., et al. (2009). ""Ectoparasite fauna of rodents and shrews from four habitats in Kuala Lumpur and the states of Selangor and Negeri Sembilan, Malaysia and its public health significance."" Tropical Biomedicine 26(3): 303-311.",2009,HLC,Urbanization,Vector prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Flea2,Flea2,Small mammals,Asia,No,Categorical,95CI,NA,NA,NA,NA,NA,94,3.1081,3.478622449,OR,NA,NA,NA,94,0.620102631,3.678206436,3.678206436,NA,NA,NA
1760,542,"Paramasvaran, S., et al. (2009). ""Ectoparasite fauna of rodents and shrews from four habitats in Kuala Lumpur and the states of Selangor and Negeri Sembilan, Malaysia and its public health significance."" Tropical Biomedicine 26(3): 303-311.",2009,HLC,Urbanization,Vector prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Ticks4,Ticks4,Small mammals,Asia,No,Categorical,95CI,NA,NA,NA,NA,NA,125,0.0093,0.040280612,OR,NA,NA,NA,125,-2.563216235,0.000493189,0.000493189,NA,NA,NA
1761,542,"Paramasvaran, S., et al. (2009). ""Ectoparasite fauna of rodents and shrews from four habitats in Kuala Lumpur and the states of Selangor and Negeri Sembilan, Malaysia and its public health significance."" Tropical Biomedicine 26(3): 303-311.",2009,HLC,Urbanization,Vector prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Ticks4,Ticks4,Small mammals,Asia,No,Categorical,95CI,NA,NA,NA,NA,NA,105,0.0605,0.329923469,OR,NA,NA,NA,105,-1.535250645,0.033086279,0.033086279,NA,NA,NA
1762,542,"Paramasvaran, S., et al. (2009). ""Ectoparasite fauna of rodents and shrews from four habitats in Kuala Lumpur and the states of Selangor and Negeri Sembilan, Malaysia and its public health significance."" Tropical Biomedicine 26(3): 303-311.",2009,HLC,Urbanization,Vector prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Ticks4,Ticks4,Small mammals,Asia,No,Categorical,95CI,NA,NA,NA,NA,NA,94,0.0735,0.475433673,OR,NA,NA,NA,94,-1.427462669,0.068707063,0.068707063,NA,NA,NA
1764,570,"Pinheiro, I. D., et al. (2011). ""Prevalence and risk factors for giardiasis and soil-transmitted helminthiasis in three municipalities of Southeastern Minas Gerais State, Brazil Risk factors for giardiasis and soil-transmitted helminthiasis."" Parasitology Research 108(5): 1123-1130.",2011,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,Yes,NA,Yes,Yes,NA,Field,Terrestrial,Soil transmitted helminths,Soil transmitted helminths,Homo sapiens,South America,Yes,Continuous,95CI,NA,NA,NA,NA,NA,2358,0.5907,0.107168367,OR,NA,NA,NA,2358,-0.29015304,0.003491039,0.003491039,NA,NA,NA
1770,602,"Renwick, A. R. and X. Lambin (2013). ""Host-parasite interactions in a fragmented landscape."" International Journal for Parasitology 43(1): 27-35.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,No,No,Yes,Direct,Yes,NA,NA,Field,Terrestrial,Ectoparasites2,Ectoparasites2,Small mammals,Europe,No,Continuous,SE,NA,NA,NA,NA,NA,14,1.150273799,1.051271096,OR,NA,NA,NA,14,0.072259277,0.335931676,0.335931676,NA,NA,NA
1771,602,"Renwick, A. R. and X. Lambin (2013). ""Host-parasite interactions in a fragmented landscape."" International Journal for Parasitology 43(1): 27-35.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,No,No,Yes,Direct,Yes,NA,NA,Field,Terrestrial,Ectoparasites2,Ectoparasites2,Small mammals,Europe,No,Continuous,SE,NA,NA,NA,NA,NA,14,1.072508181,1.02020134,OR,NA,NA,NA,14,0.036129638,0.316368539,0.316368539,NA,NA,NA
1772,602,"Renwick, A. R. and X. Lambin (2013). ""Host-parasite interactions in a fragmented landscape."" International Journal for Parasitology 43(1): 27-35.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,No,No,Yes,Direct,Yes,NA,NA,Field,Terrestrial,Ectoparasites2,Ectoparasites2,Small mammals,Europe,No,Continuous,SE,NA,NA,NA,NA,NA,14,1.072508181,1.02020134,OR,NA,NA,NA,14,0.036129638,0.316368539,0.316368539,NA,NA,NA
1773,602,"Renwick, A. R. and X. Lambin (2013). ""Host-parasite interactions in a fragmented landscape."" International Journal for Parasitology 43(1): 27-35.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,No,No,Yes,Direct,Yes,NA,NA,Field,Terrestrial,Permomyscopsylla spectabilis,Permomyscopsylla spectabilis,Small mammals,Europe,No,Continuous,SE,NA,NA,NA,NA,NA,14,1.161834243,1.030454534,OR,NA,NA,NA,14,0.077420654,0.322759607,0.322759607,NA,NA,NA
1774,602,"Renwick, A. R. and X. Lambin (2013). ""Host-parasite interactions in a fragmented landscape."" International Journal for Parasitology 43(1): 27-35.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Arthropod,Yes,No,No,Yes,Direct,Yes,NA,NA,Field,Terrestrial,Permomyscopsylla spectabilis,Permomyscopsylla spectabilis,Small mammals,Europe,No,Continuous,SE,NA,NA,NA,NA,NA,14,1.185304851,1.030454534,OR,NA,NA,NA,14,0.087743407,0.322759607,0.322759607,NA,NA,NA
1797,633,"Sa, R. M., et al. (2013). ""Gastrointestinal symbionts of chimpanzees in Cantanhez National Park, guinea-bissau with respect to habitat fragmentation."" American Journal of Primatology 75(10): 1032-1041.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Protist,No,No,NA,NA,NA,No,NA,NA,Field,Terrestrial,Protozoa,Protozoa,Pan troglodytes,Africa,No,Categorical,SE,NA,NA,NA,NA,NA,70,2.554622,0.594135,OR,NA,NA,NA,70,0.511369439,0.107298039,0.107298039,NA,NA,NA
1798,633,"Sa, R. M., et al. (2013). ""Gastrointestinal symbionts of chimpanzees in Cantanhez National Park, guinea-bissau with respect to habitat fragmentation."" American Journal of Primatology 75(10): 1032-1041.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,Yes,Yes,Complex,Yes,Yes,NA,Field,Terrestrial,Cestoda,Cestoda,Pan troglodytes,Africa,No,Categorical,SE,NA,NA,NA,NA,NA,70,5.571429,1.652108,OR,NA,NA,NA,70,0.93650765,0.82965661,0.82965661,NA,NA,NA
1799,633,"Sa, R. M., et al. (2013). ""Gastrointestinal symbionts of chimpanzees in Cantanhez National Park, guinea-bissau with respect to habitat fragmentation."" American Journal of Primatology 75(10): 1032-1041.",2013,HLC,Forest Fragmentation,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,NA,Yes,NA,Yes,NA,NA,Field,Terrestrial,Nematoda,Nematoda,Pan troglodytes,Africa,No,Categorical,SE,NA,NA,NA,NA,NA,70,0.880952,0.670557,OR,NA,NA,NA,70,-0.069108514,0.136676205,0.136676205,NA,NA,NA
1831,741,"Uejio, CK; Christenson, M; Moran, C; Gorelick, M 2017. Drinking-water treatment, climate change, and childhood gastrointestinal illness projections for northern Wisconsin (USA) communities drinking untreated groundwater",2017,CC,Mean Precipitation,Parasite prevalence/incidence,Parasite,Mammal,No,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Field,Terrestrial,NA,NA,Homo sapiens,North America,Yes,Continuous,95CI,NA,NA,NA,NA,NA,9,1.115070826,0.008537531,OR,NA,NA,NA,9,0.053377421,2.22E-05,2.22E-05,NA,NA,NA
1837,766,"Vieira, T., et al. (2013). ""Serosurvey of tick-borne pathogens in dogs from urban and rural areas from Parana State, Brazil."" Revista Brasileira De Parasitologia Veterinaria 22(1): 104-109.",2013,HLC,Urbanization,Parasite abundance,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Ticks5,Ticks5,Canis lupus familiaris,South America,No,Categorical,SE,NA,NA,NA,NA,NA,138,2.4,0.357738,OR,NA,NA,NA,138,0.48000452,0.038900184,0.038900184,NA,NA,NA
1880,293,"Grigione, M. M., et al. (2014). ""A comparative study between enteric parasites of Coyotes in a protected and suburban habitat."" Urban Ecosystems 17(1): 1-10.",2014,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Protist,No,No,No,No,Direct,No,Yes,NA,Field,Terrestrial,Protozoa,Protozoa,Canis latrans,North America,No,Categorical,,55,NA,4,NA,NA,90,-8.3042,NA,z_stat,NA,NA,NA,90,-1.736130497,3.933649679,3.933649679,NA,NA,NA
1881,293,"Grigione, M. M., et al. (2014). ""A comparative study between enteric parasites of Coyotes in a protected and suburban habitat."" Urban Ecosystems 17(1): 1-10.",2014,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,Yes,Yes,Complex,Yes,Yes,NA,Field,Terrestrial,Cestoda,Cestoda,Canis latrans,North America,No,Categorical,,10,NA,6,NA,NA,90,-1.4351,NA,z_stat,NA,NA,NA,90,-0.300031415,3.933649679,3.933649679,NA,NA,NA
1882,293,"Grigione, M. M., et al. (2014). ""A comparative study between enteric parasites of Coyotes in a protected and suburban habitat."" Urban Ecosystems 17(1): 1-10.",2014,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Direct,Yes,Yes,NA,Field,Terrestrial,Nematoda,Nematoda,Canis latrans,North America,No,Categorical,,21,NA,19,NA,NA,90,-1.0231,NA,z_stat,NA,NA,NA,90,-0.213895994,3.933649679,3.933649679,NA,NA,NA
1883,293,"Grigione, M. M., et al. (2014). ""A comparative study between enteric parasites of Coyotes in a protected and suburban habitat."" Urban Ecosystems 17(1): 1-10.",2014,HLC,Urbanization,Parasite prevalence/incidence,Parasite,Mammal,No,Helminth,No,No,Yes,Yes,Complex,Yes,Yes,NA,Field,Terrestrial,Trematoda,Trematoda,Canis latrans,North America,No,Categorical,,5,NA,2,NA,NA,90,-1.4013,NA,z_stat,NA,NA,NA,90,-0.292964965,3.933649679,3.933649679,NA,NA,NA
1959,59,"Bordes, F., et al. (2015). ""Habitat fragmentation alters the properties of a host-parasite network: rodents and their helminths in South-East Asia."" Journal of Animal Ecology 84(5): 1253-1263.",2015,HLC,Forest Fragmentation,Parasite richness,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,NA,NA,Field,Terrestrial,All helminths,All helminths,Rodents,Asia,No,Continuous,SE,NA,NA,NA,NA,NA,7,0.166,0.254,Regression,4.237025012,NA,NA,7,0.03524606,0.285764909,0.285764909,NA,NA,NA
2029,417,"Lee, W. D., et al. (2017). ""Diversity and abundance of human-pathogenic fungi associated with pigeon faeces in urban environments."" Molecular Ecology 26(17): 4574-4585.",2017,HLC,Urbanization,Parasite abundance,Parasite,Bird,No,Fungi,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Several clinically relevant fungi,Several clinically relevant fungi,Pigeon,Asia,Yes,Continuous,SE,NA,NA,NA,NA,NA,56,4.492,1.642,Regression,4.4,NA,NA,56,1.175666129,0.041969988,0.041969988,NA,NA,NA
2030,426,"Lindgren, E; Gustafson, R 2001. Tick-borne encephalitis in Sweden and climate change",2001,CC,Mean Temperature,Parasite prevalence/incidence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Bacteria3,Bacteria3,Homo sapiens,Europe,Yes,Continuous,SE,NA,NA,NA,NA,NA,36,0.6219,0.2602,Regression,9.272408987,NA,NA,36,0.065917463,0.055586389,0.055586389,NA,NA,NA
2031,426,"Lindgren, E; Gustafson, R 2001. Tick-borne encephalitis in Sweden and climate change",2001,CC,Mean Temperature,Parasite prevalence/incidence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Bacteria3,Bacteria3,Homo sapiens,Europe,Yes,Continuous,SE,NA,NA,NA,NA,NA,37,0.4714,0.2033,Regression,9.272408987,NA,NA,37,0.049978192,0.05407129,0.05407129,NA,NA,NA
2032,426,"Lindgren, E; Gustafson, R 2001. Tick-borne encephalitis in Sweden and climate change",2001,CC,Mean Temperature,Parasite prevalence/incidence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,NA,Field,Terrestrial,Bacteria3,Bacteria3,Homo sapiens,Europe,Yes,Continuous,SE,NA,NA,NA,NA,NA,36,-0.1065,0.1338,Regression,9.272408987,NA,NA,36,-0.011282076,0.055556459,0.055556459,NA,NA,NA
2125,CN_136,"Factors associated with intestinal parasitosis in a population of children and adolescents; Vinícius Silva Belo1, Robson Bruniera de Oliveira2, Priscila Correia Fernandes3, Bruno Warlley L. Nascimento4, Fábio Vitorino Fernandes5, Cássia Luana F. Castro6, Wanderson Bassoli dos Santos7, Eduardo Sérgio da Silva8",2012,HLC,Urbanization,occurance,Parasite,Mammal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field,Terrestrial,"""parasites in general""","""parasites in general""_",Human,South America,Yes,Continuous,SE,NA,NA,15,NA,NA,6,0.53,0.14,OR,NA,NA,NA,21,-0.336025667,0.005957686,0.005957686,NA,NA,NA
